REGULATOR	TARGET
YML007W	YGR161W-A
YML007W	YGR161W-B
YML007W	YGR165W
YML007W	YGR189C
YML007W	YGR192C
YML007W	YGR193C
YML007W	YGR198W
YML007W	YGR209C
YML007W	YGR210C
YML007W	YGR211W
YML007W	YGR223C
YML007W	YGR224W
YML007W	YGR233C
YML007W	YGR234W
YML007W	YGR238C
YML007W	YHL028W
YML007W	YHL036W
YML007W	YHL038C
YML007W	YHL044W
YML007W	YHR007C
YML007W	YHR007C-A
YML007W	YHR008C
YML007W	YHR012W
YML007W	YHR022C
YML007W	YHR022C-A
YML007W	YHR023W
YML007W	YHR029C
YML007W	YHR047C
YML007W	YHR048W
YML007W	YHR051W
YML007W	YHR055C
YML007W	YHR109W
YML007W	YHR110W
YML007W	YHR111W
YML007W	YHR178W
YML007W	YHR179W
YML007W	YHR183W
YML007W	YHR184W
YML007W	YHR214C-B
YML007W	YHR214C-C
YML007W	YIL003W
YML007W	YIL004C
YML007W	YIL045W
YML007W	YIL057C
YML007W	YIL116W
YML007W	YIL117C
YML007W	YIL118W
YML007W	YIL119C
YML007W	YIL169C
YML007W	YIL172C
YML007W	YIR031C
YML007W	YIR041W
YML007W	YJL047C-A
YML007W	YJL052C-A
YML007W	YJL052W
YML007W	YJL057C
YML007W	YJL088W
YML007W	YJL096W
YML007W	YJL098W
YML007W	YJL099W
YML007W	YJL100W
YML007W	YJL101C
YML007W	YJL159W
YML007W	YJL160C
YML007W	YJL170C
YML007W	YJL203W
YML007W	YJL204C
YML007W	YJL221C
YML007W	YJR011C
YML007W	YJR013W
YML007W	YJR025C
YML007W	YJR026W
YML007W	YJR027W
YML007W	YJR047C
YML007W	YJR048W
YML007W	YJR104C
YML007W	YJR105W
YML007W	YJR109C
YML007W	YJR110W
YML007W	YJR121W
YML007W	YJR122W
YML007W	YJR123W
YML007W	YJR145C
YML007W	YJR147W
YML007W	YJR151C
YML007W	YJR151W-A
YML007W	YJR152W
YML007W	YKL019W
YML007W	YKL020C
YML007W	YKL039W
YML007W	YKL040C
YML007W	YKL043W
YML007W	YKL066W
YML007W	YKL067W
YML007W	YKL086W
YML007W	YKL087C
YML007W	YKL101W
YML007W	YKL103C
YML007W	YKL109W
YML007W	YKL110C
YML007W	YKL184W
YML007W	YKL220C
YML007W	YKL221W
YML007W	YKL224C
YML007W	YKR039W
YML007W	YKR041W
YML007W	YKR052C
YML007W	YKR054C
YML007W	YKR055W
YML007W	YKR061W
YML007W	YKR066C
YML007W	YKR067W
YML007W	YKR071C
YML007W	YKR075C
YML007W	YKR092C
YML007W	YLL002W
YML007W	YLL024C
YML007W	YLL026W
YML007W	YLL049W
YML007W	YLL050C
YML007W	YLL051C
YML007W	YLL055W
YML007W	YLL056C
YML007W	YLL058W
YML007W	YLL059C
YML007W	YLL060C
YML007W	YLR043C
YML007W	YLR074C
YML007W	YLR075W
YML007W	YLR077W
YML007W	YLR105C
YML007W	YLR107W
YML007W	YLR108C
YML007W	YLR109W
YML007W	YLR110C
YML007W	YLR113W
YML007W	YLR213C
YML007W	YLR214W
YML007W	YLR220W
YML007W	YLR250W
YML007W	YLR254C
YML007W	YLR256W
YML007W	YLR295C
YML007W	YLR297W
YML007W	YLR298C
YML007W	YLR299W
YML007W	YLR302C
YML007W	YLR303W
YML007W	YLR304C
YML007W	YLR344W
YML007W	YLR345W
YML007W	YLR346C
YML007W	YLR354C
YML007W	YLR366W
YML007W	YLR367W
YML007W	YLR412C-A
YML007W	YLR413W
YML007W	YLR414C
YML007W	YLR438C-A
YML007W	YLR439W
YML007W	YLR460C
YML007W	YLR461W
YML007W	YML007C-A
YML007W	YML007W
YML007W	YML008C
YML007W	YML028W
YML007W	YML029W
YML007W	YML064C
YML007W	YML086C
YML007W	YML088W
YML007W	YML091C
YML007W	YML115C
YML007W	YML116W
YML007W	YML121W
YML007W	YML130C
YML007W	YML131W
YML007W	YML132W
YML007W	YMR038C
YML007W	YMR084W
YML007W	YMR089C
YML007W	YMR090W
YML007W	YMR144W
YML007W	YMR172C-A
YML007W	YMR173W
YML007W	YMR173W-A
YML007W	YMR177W
YML007W	YMR193W
YML007W	YMR230W
YML007W	YMR246W
YML007W	YMR258C
YML007W	YMR305C
YML007W	YMR306W
YML007W	YMR315W
YML007W	YMR318C
YML007W	YNL024C-A
YML007W	YNL030W
YML007W	YNL057W
YML007W	YNL059C
YML007W	YNL087W
YML007W	YNL088W
YML007W	YNL103W
YML007W	YNL104C
YML007W	YNL130C
YML007W	YNL134C
YML007W	YNL160W
YML007W	YNL176C
YML007W	YNL178W
YML007W	YNL180C
YML007W	YNL212W
YML007W	YNL213C
YML007W	YNL231C
YML007W	YNL239W
YML007W	YNL240C
YML007W	YNL241C
YML007W	YNL260C
YML007W	YNL327W
YML007W	YNR019W
YML007W	YNR060W
YML007W	YNR069C
YML007W	YNR070W
YML007W	YNR074C
YML007W	YNR075C-A
YML007W	YNR075W
YML007W	YNR076W
YML007W	YOL028C
YML007W	YOL049W
YML007W	YOL052C-A
YML007W	YOL100W
YML007W	YOL109W
YML007W	YOL110W
YML007W	YOL113W
YML007W	YOL114C
YML007W	YOL115W
YML007W	YOL116W
YML007W	YOL117W
YML007W	YOL118C
YML007W	YOL119C
YML007W	YOL151W
YML007W	YOL152W
YML007W	YOL156W
YML007W	YOL157C
YML007W	YOL164W-A
YML007W	YOL165C
YML007W	YOR008C
YML007W	YOR008C-A
YML007W	YOR009W
YML007W	YOR017W
YML007W	YOR018W
YML007W	YOR028C
YML007W	YOR030W
YML007W	YOR043W
YML007W	YOR058C
YML007W	YOR091W
YML007W	YOR093C
YML007W	YOR128C
YML007W	YOR152C
YML007W	YOR153W
YML007W	YOR162C
YML007W	YOR163W
YML007W	YOR173W
YML007W	YOR202W
YML007W	YOR208W
YML007W	YOR226C
YML007W	YOR227W
YML007W	YOR236W
YML007W	YOR258W
YML007W	YOR264W
YML007W	YOR299W
YML007W	YOR302W
YML007W	YOR303W
YML007W	YOR313C
YML007W	YOR314W
YML007W	YOR315W
YML007W	YOR319W
YML007W	YOR344C
YML007W	YOR385W
YML007W	YPL010W
YML007W	YPL061W
YML007W	YPL062W
YML007W	YPL091W
YML007W	YPL156C
YML007W	YPL170W
YML007W	YPL171C
YML007W	YPL187W
YML007W	YPL202C
YML007W	YPL215W
YML007W	YPL274W
YML007W	YPL277C
YML007W	YPR002C-A
YML007W	YPR013C
YML007W	YPR015C
YML007W	YPR036W-A
YML007W	YPR047W
YML007W	YPR048W
YML007W	YPR063C
YML007W	YPR064W
YML007W	YPR065W
YML007W	YPR066W
YML007W	YPR067W
YML007W	YPR078C
YML007W	YPR079W
YML007W	YPR093C
YML007W	YPR094W
YML007W	YPR118W
YML007W	YPR158W
YML007W	YPR167C
YML007W	YPR168W
YML007W	YPR171W
YML007W	YPR200C
YML007W	YPR201W
YML007W	YPR202W
YML027W	YAL016W
YML027W	YAL035W
YML027W	YAL036C
YML027W	YAL047C
YML027W	YAL058W
YML027W	YAL062W
YML027W	YAL063C
YML027W	YAR009C
YML027W	YAR018C
YML027W	YAR023C
YML027W	YAR027W
YML027W	YAR062W
YML027W	YBL031W
YML027W	YBL036C
YML027W	YBL050W
YML027W	YBL051C
YML027W	YBL056W
YML027W	YBL057C
YML027W	YBL075C
YML027W	YBR002C
YML027W	YBR003W
YML027W	YBR055C
YML027W	YBR056W
YML027W	YBR202W
YML027W	YBR286W
YML027W	YBR290W
YML027W	YCL025C
YML027W	YCL054W
YML027W	YCL057W
YML027W	YCL058C
YML027W	YCR018C-A
YML027W	YCR019W
YML027W	YCR024C-A
YML027W	YCR025C
YML027W	YCR031C
YML027W	YCR032W
YML027W	YCR034W
YML027W	YCR057C
YML027W	YCR095C
YML027W	YCR096C
YML027W	YDL049C
YML027W	YDL051W
YML027W	YDL052C
YML027W	YDL091C
YML027W	YDL120W
YML027W	YDL121C
YML027W	YDL124W
YML027W	YDL125C
YML027W	YDL159W
YML027W	YDL160C
YML027W	YDL208W
YML027W	YDL209C
YML027W	YDL210W
YML027W	YDL211C
YML027W	YDL218W
YML027W	YDR012W
YML027W	YDR014W
YML027W	YDR040C
YML027W	YDR041W
YML027W	YDR042C
YML027W	YDR077W
YML027W	YDR084C
YML027W	YDR131C
YML027W	YDR144C
YML027W	YDR145W
YML027W	YDR175C
YML027W	YDR176W
YML027W	YDR190C
YML027W	YDR191W
YML027W	YDR250C
YML027W	YDR251W
YML027W	YDR278C
YML027W	YDR333C
YML027W	YDR334W
YML027W	YDR341C
YML027W	YDR410C
YML027W	YDR472W
YML027W	YDR495C
YML027W	YDR500C
YML027W	YDR501W
YML027W	YDR514C
YML027W	YDR515W
YML027W	YDR544C
YML027W	YDR545W
YML027W	YEL004W
YML027W	YEL005C
YML027W	YEL032W
YML027W	YEL049W
YML027W	YEL050C
YML027W	YEL072W
YML027W	YEL073C
YML027W	YER007W
YML027W	YER010C
YML027W	YER011W
YML027W	YER038C
YML027W	YER094C
YML027W	YER095W
YML027W	YER099C
YML027W	YER100W
YML027W	YER101C
YML027W	YER102W
YML027W	YER135C
YML027W	YER156C
YML027W	YER157W
YML027W	YER159C
YML027W	YER167W
YML027W	YER172C
YML027W	YER173W
YML027W	YER179W
YML027W	YER183C
YML027W	YFL002W-B
YML027W	YFL003C
YML027W	YFL010W-A
YML027W	YFL046W
YML027W	YFL061W
YML027W	YFR009W
YML027W	YFR011C
YML027W	YFR012W
YML027W	YFR017C
YML027W	YFR020W
YML027W	YFR026C
YML027W	YFR027W
YML027W	YFR034C
YML027W	YGL001C
YML027W	YGL099W
YML027W	YGL157W
YML027W	YGL162W
YML027W	YGL163C
YML027W	YGL187C
YML027W	YGL194C
YML027W	YGL207W
YML027W	YGL227W
YML027W	YGL232W
YML027W	YGL256W
YML027W	YGL257C
YML027W	YGR009C
YML027W	YGR010W
YML027W	YGR017W
YML027W	YGR028W
YML027W	YGR043C
YML027W	YGR070W
YML027W	YGR071C
YML027W	YGR072W
YML027W	YGR076C
YML027W	YGR077C
YML027W	YGR092W
YML027W	YGR109C
YML027W	YGR110W
YML027W	YGR123C
YML027W	YGR124W
YML027W	YGR134W
YML027W	YGR135W
YML027W	YGR175C
YML027W	YGR176W
YML027W	YGR180C
YML027W	YGR181W
YML027W	YGR212W
YML027W	YGR218W
YML027W	YGR235C
YML027W	YGR248W
YML027W	YGR267C
YML027W	YGR295C
YML027W	YGR296W
YML027W	YHL036W
YML027W	YHL037C
YML027W	YHL048W
YML027W	YHL049C
YML027W	YHR001W
YML027W	YHR107C
YML027W	YHR108W
YML027W	YHR151C
YML027W	YHR152W
YML027W	YHR164C
YML027W	YHR181W
YML027W	YHR182W
YML027W	YHR183W
YML027W	YHR185C
YML027W	YHR191C
YML027W	YHR192W
YML027W	YHR207C
YML027W	YHR208W
YML027W	YIL062C
YML027W	YIL066C
YML027W	YIL085C
YML027W	YIL106W
YML027W	YIL107C
YML027W	YIL115C
YML027W	YIL136W
YML027W	YIL137C
YML027W	YIL139C
YML027W	YIL171W
YML027W	YIL172C
YML027W	YIR004W
YML027W	YIR042C
YML027W	YJL024C
YML027W	YJL081C
YML027W	YJL083W
YML027W	YJL084C
YML027W	YJL104W
YML027W	YJL105W
YML027W	YJL150W
YML027W	YJL151C
YML027W	YJL203W
YML027W	YJL204C
YML027W	YJL222W
YML027W	YJL223C
YML027W	YJR003C
YML027W	YJR011C
YML027W	YJR085C
YML027W	YJR086W
YML027W	YKL042W
YML027W	YKL043W
YML027W	YKL051W
YML027W	YKL052C
YML027W	YKL071W
YML027W	YKL080W
YML027W	YKL090W
YML027W	YKL091C
YML027W	YKR040C
YML027W	YKR042W
YML027W	YKR070W
YML027W	YKR073C
YML027W	YKR074W
YML027W	YKR087C
YML027W	YKR088C
YML027W	YKR089C
YML027W	YKR090W
YML027W	YKR092C
YML027W	YKR093W
YML027W	YKR094C
YML027W	YKR095W
YML027W	YLL028W
YML027W	YLL065W
YML027W	YLL066C
YML027W	YLL067C
YML027W	YLR022C
YML027W	YLR023C
YML027W	YLR035C-A
YML027W	YLR047C
YML027W	YLR048W
YML027W	YLR050C
YML027W	YLR074C
YML027W	YLR075W
YML027W	YLR110C
YML027W	YLR111W
YML027W	YLR188W
YML027W	YLR272C
YML027W	YLR273C
YML027W	YLR274W
YML027W	YLR281C
YML027W	YLR363C
YML027W	YLR364W
YML027W	YLR381W
YML027W	YLR384C
YML027W	YLR406C
YML027W	YLR407W
YML027W	YLR436C
YML027W	YML005W
YML027W	YML006C
YML027W	YML010C-B
YML027W	YML132W
YML027W	YML133C
YML027W	YMR001C
YML027W	YMR002W
YML027W	YMR131C
YML027W	YMR146C
YML027W	YMR147W
YML027W	YMR154C
YML027W	YMR155W
YML027W	YMR193W
YML027W	YMR194W
YML027W	YMR204C
YML027W	YMR221C
YML027W	YMR231W
YML027W	YMR258C
YML027W	YMR289W
YML027W	YMR324C
YML027W	YMR325W
YML027W	YNL001W
YML027W	YNL002C
YML027W	YNL030W
YML027W	YNL031C
YML027W	YNL069C
YML027W	YNL072W
YML027W	YNL094W
YML027W	YNL095C
YML027W	YNL100W
YML027W	YNL145W
YML027W	YNL149C
YML027W	YNL209W
YML027W	YNL217W
YML027W	YNL281W
YML027W	YNL337W
YML027W	YNL338W
YML027W	YNL339C
YML027W	YNR049C
YML027W	YNR067C
YML027W	YOL003C
YML027W	YOL092W
YML027W	YOL115W
YML027W	YOL139C
YML027W	YOR010C
YML027W	YOR011W
YML027W	YOR038C
YML027W	YOR039W
YML027W	YOR045W
YML027W	YOR058C
YML027W	YOR112W
YML027W	YOR124C
YML027W	YOR239W
YML027W	YOR254C
YML027W	YOR255W
YML027W	YOR308C
YML027W	YOR335C
YML027W	YOR336W
YML027W	YOR357C
YML027W	YOR358W
YML027W	YOR377W
YML027W	YOR381W
YML027W	YOR388C
YML027W	YOR389W
YML027W	YOR393W
YML027W	YPL005W
YML027W	YPL039W
YML027W	YPL040C
YML027W	YPL056C
YML027W	YPL075W
YML027W	YPL093W
YML027W	YPL094C
YML027W	YPL118W
YML027W	YPL119C
YML027W	YPL139C
YML027W	YPL143W
YML027W	YPL149W
YML027W	YPL175W
YML027W	YPL176C
YML027W	YPL226W
YML027W	YPL227C
YML027W	YPL255W
YML027W	YPL256C
YML027W	YPL268W
YML027W	YPL283C
YML027W	YPR002C-A
YML027W	YPR003C
YML027W	YPR036W
YML027W	YPR059C
YML027W	YPR074C
YML027W	YPR095C
YML027W	YPR151C
YML027W	YPR155C
YML027W	YPR170C
YML027W	YPR171W
YML027W	YPR179C
YML027W	YPR180W
YMR016C	Q0080
YMR016C	YAL003W
YMR016C	YAL005C
YMR016C	YAL023C
YMR016C	YAL025C
YMR016C	YAL028W
YMR016C	YAL029C
YMR016C	YAL033W
YMR016C	YAL034C
YMR016C	YAL038W
YMR016C	YAL039C
YMR016C	YAL040C
YMR016C	YAL049C
YMR016C	YAL053W
YMR016C	YAL054C
YMR016C	YAL061W
YMR016C	YAL062W
YMR016C	YAL063C
YMR016C	YAL064C-A
YMR016C	YAL064W
YMR016C	YAR009C
YMR016C	YAR019C
YMR016C	YAR023C
YMR016C	YAR027W
YMR016C	YAR028W
YMR016C	YAR035W
YMR016C	YAR042W
YMR016C	YAR050W
YMR016C	YAR061W
YMR016C	YAR064W
YMR016C	YAR066W
YMR016C	YBL011W
YMR016C	YBL015W
YMR016C	YBL029C-A
YMR016C	YBL029W
YMR016C	YBL030C
YMR016C	YBL041W
YMR016C	YBL042C
YMR016C	YBL043W
YMR016C	YBL044W
YMR016C	YBL045C
YMR016C	YBL051C
YMR016C	YBL087C
YMR016C	YBL107C
YMR016C	YBL111C
YMR016C	YBR002C
YMR016C	YBR019C
YMR016C	YBR020W
YMR016C	YBR025C
YMR016C	YBR047W
YMR016C	YBR053C
YMR016C	YBR056W-A
YMR016C	YBR066C
YMR016C	YBR067C
YMR016C	YBR068C
YMR016C	YBR072W
YMR016C	YBR077C
YMR016C	YBR078W
YMR016C	YBR082C
YMR016C	YBR083W
YMR016C	YBR085C-A
YMR016C	YBR112C
YMR016C	YBR114W
YMR016C	YBR136W
YMR016C	YBR157C
YMR016C	YBR158W
YMR016C	YBR169C
YMR016C	YBR170C
YMR016C	YBR202W
YMR016C	YBR208C
YMR016C	YBR209W
YMR016C	YBR210W
YMR016C	YBR219C
YMR016C	YBR238C
YMR016C	YBR249C
YMR016C	YBR250W
YMR016C	YBR280C
YMR016C	YCL031C
YMR016C	YCL042W
YMR016C	YCL049C
YMR016C	YCR017C
YMR016C	YCR018C-A
YMR016C	YCR019W
YMR016C	YCR021C
YMR016C	YCR024C
YMR016C	YCR024C-A
YMR016C	YCR027C
YMR016C	YCR028C
YMR016C	YCR037C
YMR016C	YCR081W
YMR016C	YCR098C
YMR016C	YCR107W
YMR016C	YDL021W
YMR016C	YDL022W
YMR016C	YDL024C
YMR016C	YDL037C
YMR016C	YDL039C
YMR016C	YDL047W
YMR016C	YDL048C
YMR016C	YDL049C
YMR016C	YDL055C
YMR016C	YDL063C
YMR016C	YDL127W
YMR016C	YDL159W
YMR016C	YDL160C
YMR016C	YDL183C
YMR016C	YDL204W
YMR016C	YDL205C
YMR016C	YDL210W
YMR016C	YDL211C
YMR016C	YDL214C
YMR016C	YDL224C
YMR016C	YDL227C
YMR016C	YDL242W
YMR016C	YDL243C
YMR016C	YDL244W
YMR016C	YDL245C
YMR016C	YDL246C
YMR016C	YDR001C
YMR016C	YDR011W
YMR016C	YDR040C
YMR016C	YDR041W
YMR016C	YDR043C
YMR016C	YDR044W
YMR016C	YDR072C
YMR016C	YDR073W
YMR016C	YDR074W
YMR016C	YDR076W
YMR016C	YDR077W
YMR016C	YDR088C
YMR016C	YDR089W
YMR016C	YDR096W
YMR016C	YDR098C
YMR016C	YDR100W
YMR016C	YDR122W
YMR016C	YDR132C
YMR016C	YDR134C
YMR016C	YDR226W
YMR016C	YDR258C
YMR016C	YDR259C
YMR016C	YDR297W
YMR016C	YDR309C
YMR016C	YDR312W
YMR016C	YDR342C
YMR016C	YDR343C
YMR016C	YDR345C
YMR016C	YDR384C
YMR016C	YDR385W
YMR016C	YDR389W
YMR016C	YDR435C
YMR016C	YDR436W
YMR016C	YDR441C
YMR016C	YDR442W
YMR016C	YDR451C
YMR016C	YDR452W
YMR016C	YDR454C
YMR016C	YDR456W
YMR016C	YDR490C
YMR016C	YDR492W
YMR016C	YDR508C
YMR016C	YDR510W
YMR016C	YDR516C
YMR016C	YDR517W
YMR016C	YDR524C-B
YMR016C	YDR525W-A
YMR016C	YDR528W
YMR016C	YDR544C
YMR016C	YDR545W
YMR016C	YEL001C
YMR016C	YEL007W
YMR016C	YEL009C
YMR016C	YEL011W
YMR016C	YEL017C-A
YMR016C	YEL017W
YMR016C	YEL020W-A
YMR016C	YEL021W
YMR016C	YEL035C
YMR016C	YEL036C
YMR016C	YEL040W
YMR016C	YEL041W
YMR016C	YEL044W
YMR016C	YEL046C
YMR016C	YEL058W
YMR016C	YEL059C-A
YMR016C	YEL060C
YMR016C	YEL062W
YMR016C	YEL063C
YMR016C	YEL065W
YMR016C	YEL066W
YMR016C	YEL069C
YMR016C	YEL070W
YMR016C	YEL071W
YMR016C	YEL074W
YMR016C	YEL075C
YMR016C	YER001W
YMR016C	YER008C
YMR016C	YER009W
YMR016C	YER010C
YMR016C	YER011W
YMR016C	YER017C
YMR016C	YER018C
YMR016C	YER019C-A
YMR016C	YER019W
YMR016C	YER020W
YMR016C	YER028C
YMR016C	YER033C
YMR016C	YER034W
YMR016C	YER035W
YMR016C	YER036C
YMR016C	YER037W
YMR016C	YER044C
YMR016C	YER045C
YMR016C	YER046W
YMR016C	YER048C
YMR016C	YER053C
YMR016C	YER053C-A
YMR016C	YER054C
YMR016C	YER055C
YMR016C	YER056C
YMR016C	YER062C
YMR016C	YER063W
YMR016C	YER064C
YMR016C	YER066W
YMR016C	YER069W
YMR016C	YER073W
YMR016C	YER074W
YMR016C	YER075C
YMR016C	YER087W
YMR016C	YER088C
YMR016C	YER094C
YMR016C	YER095W
YMR016C	YER096W
YMR016C	YER103W
YMR016C	YER109C
YMR016C	YER111C
YMR016C	YER112W
YMR016C	YER129W
YMR016C	YER130C
YMR016C	YER131W
YMR016C	YER142C
YMR016C	YER145C
YMR016C	YER146W
YMR016C	YER149C
YMR016C	YER150W
YMR016C	YER153C
YMR016C	YER154W
YMR016C	YER158C
YMR016C	YER168C
YMR016C	YER169W
YMR016C	YER175C
YMR016C	YER177W
YMR016C	YER188C-A
YMR016C	YER189W
YMR016C	YER190W
YMR016C	YFL014W
YMR016C	YFL016C
YMR016C	YFL027C
YMR016C	YFL051C
YMR016C	YFL053W
YMR016C	YFL054C
YMR016C	YFL055W
YMR016C	YFL057C
YMR016C	YFL062W
YMR016C	YFL063W
YMR016C	YFL064C
YMR016C	YFR017C
YMR016C	YFR033C
YMR016C	YFR053C
YMR016C	YFR055W
YMR016C	YFR057W
YMR016C	YGL006W-A
YMR016C	YGL007C-A
YMR016C	YGL028C
YMR016C	YGL033W
YMR016C	YGL034C
YMR016C	YGL036W
YMR016C	YGL037C
YMR016C	YGL045W
YMR016C	YGL062W
YMR016C	YGL096W
YMR016C	YGL123W
YMR016C	YGL124C
YMR016C	YGL125W
YMR016C	YGL157W
YMR016C	YGL158W
YMR016C	YGL162W
YMR016C	YGL163C
YMR016C	YGL166W
YMR016C	YGL167C
YMR016C	YGL209W
YMR016C	YGL225W
YMR016C	YGL255W
YMR016C	YGL259W
YMR016C	YGR014W
YMR016C	YGR035C
YMR016C	YGR035W-A
YMR016C	YGR041W
YMR016C	YGR049W
YMR016C	YGR052W
YMR016C	YGR060W
YMR016C	YGR079W
YMR016C	YGR084C
YMR016C	YGR086C
YMR016C	YGR087C
YMR016C	YGR088W
YMR016C	YGR095C
YMR016C	YGR096W
YMR016C	YGR107W
YMR016C	YGR113W
YMR016C	YGR121C
YMR016C	YGR121W-A
YMR016C	YGR122W
YMR016C	YGR125W
YMR016C	YGR130C
YMR016C	YGR131W
YMR016C	YGR132C
YMR016C	YGR133W
YMR016C	YGR135W
YMR016C	YGR138C
YMR016C	YGR140W
YMR016C	YGR146C
YMR016C	YGR148C
YMR016C	YGR149W
YMR016C	YGR161C
YMR016C	YGR162W
YMR016C	YGR177C
YMR016C	YGR180C
YMR016C	YGR181W
YMR016C	YGR189C
YMR016C	YGR191W
YMR016C	YGR213C
YMR016C	YGR214W
YMR016C	YGR221C
YMR016C	YGR222W
YMR016C	YGR238C
YMR016C	YGR240C
YMR016C	YGR244C
YMR016C	YGR248W
YMR016C	YGR249W
YMR016C	YGR253C
YMR016C	YGR254W
YMR016C	YGR271W
YMR016C	YGR279C
YMR016C	YGR286C
YMR016C	YGR287C
YMR016C	YGR288W
YMR016C	YGR295C
YMR016C	YGR296W
YMR016C	YHL004W
YMR016C	YHL006C
YMR016C	YHL007C
YMR016C	YHL015W
YMR016C	YHL015W-A
YMR016C	YHL016C
YMR016C	YHL021C
YMR016C	YHL024W
YMR016C	YHL025W
YMR016C	YHL026C
YMR016C	YHL027W
YMR016C	YHL028W
YMR016C	YHL029C
YMR016C	YHL044W
YMR016C	YHL045W
YMR016C	YHL046C
YMR016C	YHL048W
YMR016C	YHL049C
YMR016C	YHL050C
YMR016C	YHR002W
YMR016C	YHR005C
YMR016C	YHR005C-A
YMR016C	YHR007C
YMR016C	YHR012W
YMR016C	YHR013C
YMR016C	YHR014W
YMR016C	YHR022C
YMR016C	YHR022C-A
YMR016C	YHR023W
YMR016C	YHR033W
YMR016C	YHR047C
YMR016C	YHR048W
YMR016C	YHR049W
YMR016C	YHR054C
YMR016C	YHR055C
YMR016C	YHR067W
YMR016C	YHR071W
YMR016C	YHR073W
YMR016C	YHR088W
YMR016C	YHR092C
YMR016C	YHR094C
YMR016C	YHR095W
YMR016C	YHR096C
YMR016C	YHR097C
YMR016C	YHR098C
YMR016C	YHR099W
YMR016C	YHR112C
YMR016C	YHR113W
YMR016C	YHR118C
YMR016C	YHR138C
YMR016C	YHR139C
YMR016C	YHR140W
YMR016C	YHR174W
YMR016C	YHR177W
YMR016C	YHR193C
YMR016C	YHR194W
YMR016C	YHR201C
YMR016C	YHR202W
YMR016C	YHR206W
YMR016C	YHR210C
YMR016C	YHR211W
YMR016C	YHR212W-A
YMR016C	YHR213W-A
YMR016C	YHR218W
YMR016C	YIL009C-A
YMR016C	YIL009W
YMR016C	YIL011W
YMR016C	YIL013C
YMR016C	YIL045W
YMR016C	YIL046W
YMR016C	YIL046W-A
YMR016C	YIL047C
YMR016C	YIL052C
YMR016C	YIL053W
YMR016C	YIL055C
YMR016C	YIL056W
YMR016C	YIL057C
YMR016C	YIL071C
YMR016C	YIL095W
YMR016C	YIL096C
YMR016C	YIL099W
YMR016C	YIL100W
YMR016C	YIL101C
YMR016C	YIL112W
YMR016C	YIL113W
YMR016C	YIL114C
YMR016C	YIL116W
YMR016C	YIL117C
YMR016C	YIL118W
YMR016C	YIL119C
YMR016C	YIL121W
YMR016C	YIL122W
YMR016C	YIL123W
YMR016C	YIL169C
YMR016C	YIL170W
YMR016C	YIL171W
YMR016C	YIL172C
YMR016C	YIL173W
YMR016C	YIL177C
YMR016C	YIR013C
YMR016C	YIR014W
YMR016C	YIR018C-A
YMR016C	YIR019C
YMR016C	YIR020C
YMR016C	YIR021W
YMR016C	YIR027C
YMR016C	YIR028W
YMR016C	YIR029W
YMR016C	YIR031C
YMR016C	YIR038C
YMR016C	YIR040C
YMR016C	YIR041W
YMR016C	YIR042C
YMR016C	YJL011C
YMR016C	YJL026W
YMR016C	YJL027C
YMR016C	YJL029C
YMR016C	YJL031C
YMR016C	YJL042W
YMR016C	YJL047C-A
YMR016C	YJL048C
YMR016C	YJL076W
YMR016C	YJL077C
YMR016C	YJL078C
YMR016C	YJL079C
YMR016C	YJL105W
YMR016C	YJL106W
YMR016C	YJL107C
YMR016C	YJL115W
YMR016C	YJL116C
YMR016C	YJL123C
YMR016C	YJL138C
YMR016C	YJL158C
YMR016C	YJL172W
YMR016C	YJL173C
YMR016C	YJL210W
YMR016C	YJL212C
YMR016C	YJL214W
YMR016C	YJL216C
YMR016C	YJL219W
YMR016C	YJL220W
YMR016C	YJL221C
YMR016C	YJL222W
YMR016C	YJL223C
YMR016C	YJL225C
YMR016C	YJR006W
YMR016C	YJR009C
YMR016C	YJR010W
YMR016C	YJR094C
YMR016C	YJR094W-A
YMR016C	YJR102C
YMR016C	YJR103W
YMR016C	YJR115W
YMR016C	YJR127C
YMR016C	YJR137C
YMR016C	YJR138W
YMR016C	YJR151C
YMR016C	YJR152W
YMR016C	YJR155W
YMR016C	YJR156C
YMR016C	YJR157W
YMR016C	YJR158W
YMR016C	YJR159W
YMR016C	YKL008C
YMR016C	YKL028W
YMR016C	YKL029C
YMR016C	YKL032C
YMR016C	YKL043W
YMR016C	YKL044W
YMR016C	YKL045W
YMR016C	YKL062W
YMR016C	YKL063C
YMR016C	YKL071W
YMR016C	YKL090W
YMR016C	YKL091C
YMR016C	YKL095W
YMR016C	YKL096C-B
YMR016C	YKL096W
YMR016C	YKL096W-A
YMR016C	YKL097C
YMR016C	YKL109W
YMR016C	YKL110C
YMR016C	YKL124W
YMR016C	YKL156W
YMR016C	YKL162C-A
YMR016C	YKL163W
YMR016C	YKL164C
YMR016C	YKL182W
YMR016C	YKL185W
YMR016C	YKL186C
YMR016C	YKL197C
YMR016C	YKL198C
YMR016C	YKL201C
YMR016C	YKR038C
YMR016C	YKR039W
YMR016C	YKR042W
YMR016C	YKR075C
YMR016C	YKR076W
YMR016C	YKR092C
YMR016C	YKR093W
YMR016C	YKR096W
YMR016C	YKR097W
YMR016C	YKR102W
YMR016C	YKR105C
YMR016C	YKR106W
YMR016C	YLL028W
